"globaleventid","day","monthyear","year","fractiondate","actor1code","actor1name","actor1countrycode","actor1knowngroupcode","actor1ethniccode","actor1religion1code","actor1religion2code","actor1type1code","actor1type2code","actor1type3code","actor2code","actor2name","actor2countrycode","actor2knowngroupcode","actor2ethniccode","actor2religion1code","actor2religion2code","actor2type1code","actor2type2code","actor2type3code","isrootevent","eventcode","eventbasecode","eventrootcode","quadclass","goldsteinscale","nummentions","numsources","numarticles","avgtone","actor1geo_type","actor1geo_fullname","actor1geo_countrycode","actor1geo_adm1code","actor1geo_lat","actor1geo_long","actor1geo_featureid","actor2geo_type","actor2geo_fullname","actor2geo_countrycode","actor2geo_adm1code","actor2geo_lat","actor2geo_long","actor2geo_featureid","actiongeo_type","actiongeo_fullname","actiongeo_countrycode","actiongeo_adm1code","actiongeo_lat","actiongeo_long","actiongeo_featureid","dateadded","sourceurl"
"257405652","20130625","201306","2013","2013.4795","EGY","EGYPT","EGY","","","","","","",""," GOV","PRESIDENT","","","","","","GOV","","",,"1411","141","14","3","-6.5","10","1","10","3.1161473","4","Cairo, Al Qahirah, Egypt","EG","EG11","30.05","31.25","-290692","4","Cairo, Al Qahirah, Egypt","EG","EG11","30.05","31.25","-290692","4","Cairo, Al Qahirah, Egypt","EG","EG11","30.05","31.25","-290692","20130625","http://english.ahram.org.eg/NewsContent/1/64/74964/Egypt/Politics-/VIDEO-AntiMorsi-activists-take-Egypts-Rebel-signat.aspx"
"7856427","19890520","198905","1989","1989.3835","OPPEDU","STUDENT PROTESTER","","","","","","OPP","EDU","","GOV","PRESIDENT","","","","","","GOV","","",,"1411","141","14","3","-6.5","9","1","9","4.33213","4","Seoul, Soul-t'ukpyolsi, South Korea","KS","KS11","37.5664","127.0","-716583","4","Seoul, Soul-t'ukpyolsi, South Korea","KS","KS11","37.5664","127.0","-716583","4","Seoul, Soul-t'ukpyolsi, South Korea","KS","KS11","37.5664","127.0","-716583","20130203",
"18740004","19970206","199702","1997","1997.0986","GOV","PRESIDENT","","","","","","GOV","","","","","","","","","","","","",,"1411","141","14","3","-6.5","9","1","9","5.9859157","4","Belgrade, Serbia (general),","RB","RB00","44.8186","20.4681","-74897",,"","","","0.0","0.0","0","4","Belgrade, Serbia (general),","RB","RB00","44.8186","20.4681","-74897","20130203",
"18753093","19970207","199702","1997","1997.1014","OPP","PROTESTER","","","","","","OPP","","","GOV","PRESIDENT","","","","","","GOV","","",,"1411","141","14","3","-6.5","7","1","7","7.003891","4","Carondelet, Esmeraldas, Ecuador","EC","EC09","1.12611","-78.7622","-925334","4","Carondelet, Esmeraldas, Ecuador","EC","EC09","1.12611","-78.7622","-925334","4","Carondelet, Esmeraldas, Ecuador","EC","EC09","1.12611","-78.7622","-925334","20130203",
"232057779","19920228","199202","1992","1992.1589","OPP","PROTESTER","","","","","","OPP","","","GOV","PRESIDENT","","","","","","GOV","","",,"1411","141","14","3","-6.5","2","1","2","1.0638298","4","Baku, Baki*, Azerbaijan","AJ","AJ09","40.3953","49.8822","-2705195","4","Baku, Baki*, Azerbaijan","AJ","AJ09","40.3953","49.8822","-2705195","4","Baku, Baki*, Azerbaijan","AJ","AJ09","40.3953","49.8822","-2705195","20130206",
"10705874","19920311","199203","1992","1992.1945","OPP","DEMONSTRATOR","","","","","","OPP","","","GOV","PRESIDENT","","","","","","GOV","","",,"1411","141","14","3","-6.5","7","1","7","4.2918453","4","Belgrade, Serbia (general),","RB","RB00","44.8186","20.4681","-74897","4","Dedinje, , Serbia","RI","RI00","44.7706","20.4567","-78269","4","Dedinje, , Serbia","RI","RI00","44.7706","20.4567","-78269","20130203",
"10708255","19920312","199203","1992","1992.1973","OPP","DEMONSTRATOR","","","","","","OPP","","","GOV","PRESIDENT","","","","","","GOV","","",,"1411","141","14","3","-6.5","2","1","2","4.121475","4","Vojvodina, , Serbia","RI","RI00","45.0","20.0","-100771","4","Vojvodina, , Serbia","RI","RI00","45.0","20.0","-100771","4","Belgrade, Serbia (general),","RB","RB00","44.8186","20.4681","-74897","20130203",
"10708256","19920312","199203","1992","1992.1973","OPP","DEMONSTRATOR","","","","","","OPP","","","GOV","PRESIDENT","","","","","","GOV","","",,"1411","141","14","3","-6.5","5","1","5","4.121475","4","Belgrade, Serbia (general),","RB","RB00","44.8186","20.4681","-74897","4","Belgrade, Serbia (general),","RB","RB00","44.8186","20.4681","-74897","4","Belgrade, Serbia (general),","RB","RB00","44.8186","20.4681","-74897","20130203",
"10077622","19910903","199109","1991","1991.6658","OPP","PROTESTER","","","","","","OPP","","","GOV","PRESIDENT","","","","","","GOV","","",,"1411","141","14","3","-6.5","7","1","7","5.64759","4","Tblisi, Georgia (general), Georgia","GG","GG00","41.725","44.7908","-2330077","4","Tblisi, Georgia (general), Georgia","GG","GG00","41.725","44.7908","-2330077","4","Tblisi, Georgia (general), Georgia","GG","GG00","41.725","44.7908","-2330077","20130203",
"10103711","19910911","199109","1991","1991.6877","GOV","PRESIDENT","","","","","","GOV","","","","","","","","","","","","",,"1411","141","14","3","-6.5","3","1","3","4.962406","4","Tbilisi, Georgia (general), Georgia","GG","GG00","41.725","44.7908","-2330077",,"","","","0.0","0.0","0","4","Tbilisi, Georgia (general), Georgia","GG","GG00","41.725","44.7908","-2330077","20130203",
"5742694","19870125","198701","1987","1987.0685","OPP","OPPOSITION ALLIANCE","","","","","","OPP","","","GOV","PRESIDENT","","","","","","GOV","","",,"1411","141","14","3","-6.5","7","1","7","7.755102","4","Dhaka, Dhaka, Bangladesh","BG","BG81","23.7231","90.4086","-2737683","4","Dhaka, Dhaka, Bangladesh","BG","BG81","23.7231","90.4086","-2737683","4","Dhaka, Dhaka, Bangladesh","BG","BG81","23.7231","90.4086","-2737683","20130203",
"283527422","20140122","201401","2014","2014.0603","OPP","PROTESTER","","","","","","OPP","","","GOV","PRESIDENT","","","","","","GOV","","",,"1411","141","14","3","-6.5","3","3","3","1.0909163","4","Kiev, Ukraine (general), Ukraine","UP","UP00","50.4333","30.5167","-1044367","4","Kiev, Ukraine (general), Ukraine","UP","UP00","50.4333","30.5167","-1044367","4","Kiev, Ukraine (general), Ukraine","UP","UP00","50.4333","30.5167","-1044367","20140122","http://in.reuters.com/article/2014/01/22/ukraine-protests-clash-idINDEEA0L05Z20140122?feedType=RSS&feedName=worldNews"
"9625795","19910422","199104","1991","1991.3068","ROU","ROMANIAN","","","","","","","","","GOV","PRESIDENT","","","","","","GOV","","",,"1411","141","14","3","-6.5","2","1","2","3.814262","4","Bucharest, Bucuresti, Romania","RO","RO10","44.4333","26.1","-1153951","4","Bucharest, Bucuresti, Romania","RO","RO10","44.4333","26.1","-1153951","4","Bucharest, Bucuresti, Romania","RO","RO10","44.4333","26.1","-1153951","20130203",
"9625799","19910422","199104","1991","1991.3068","ROUMED","ROMANIAN","","","","","","MED","","","GOV","PRESIDENT","","","","","","GOV","","",,"1411","141","14","3","-6.5","2","1","2","3.814262","4","Bucharest, Bucuresti, Romania","RO","RO10","44.4333","26.1","-1153951","4","Bucharest, Bucuresti, Romania","RO","RO10","44.4333","26.1","-1153951","4","Bucharest, Bucuresti, Romania","RO","RO10","44.4333","26.1","-1153951","20130203",
"114243344","20110127","201101","2011","2011.074","OPP","PROTESTER","","","","","","OPP","","","GOV","PRESIDENT","","","","","","GOV","","",,"1411","141","14","3","-6.5","19","3","19","3.6179004","4","Suez, As Suways, Egypt","EG","EG15","29.9737","32.5263","-291531","4","Suez, As Suways, Egypt","EG","EG15","29.9737","32.5263","-291531","4","Suez, As Suways, Egypt","EG","EG15","29.9737","32.5263","-291531","20130204",
"114243345","20110127","201101","2011","2011.074","OPP","PROTESTER","","","","","","OPP","","","GOV","PRESIDENT","","","","","","GOV","","",,"1411","141","14","3","-6.5","9","1","9","3.0769231","1","Egypt","EG","EG","27.0","30.0","0","1","Egypt","EG","EG","27.0","30.0","0","1","Egypt","EG","EG","27.0","30.0","0","20130203",
"114243346","20110127","201101","2011","2011.074","OPP","PROTESTER","","","","","","OPP","","","GOV","PRESIDENT","","","","","","GOV","","",,"1411","141","14","3","-6.5","7","1","7","1.8987342","1","Tunisia","TS","TS","34.0","9.0","0","1","Tunisia","TS","TS","34.0","9.0","0","1","Tunisia","TS","TS","34.0","9.0","0","20130203",
"114274283","20110127","201101","2011","2011.074","YEM","YEMEN","YEM","","","","","","","","GOV","PRESIDENT","","","","","","GOV","","",,"1411","141","14","3","-6.5","9","1","9","3.267974","2","New York, United States","US","USNY","42.1497","-74.9384","0","2","New York, United States","US","USNY","42.1497","-74.9384","0","2","New York, United States","US","USNY","42.1497","-74.9384","0","20130203",
"233659232","20110127","201101","2011","2011.074","OPP","PROTESTER","","","","","","OPP","","","GOV","PRESIDENT","","","","","","GOV","","",,"1411","141","14","3","-6.5","20","1","2","3.5416667","4","Suez, As Suways, Egypt","EG","EG15","29.9737","32.5263","-291531","4","Suez, As Suways, Egypt","EG","EG15","29.9737","32.5263","-291531","4","Suez, As Suways, Egypt","EG","EG15","29.9737","32.5263","-291531","20130205",
"114312697","20110128","201101","2011","2011.0767","EGYGOV","HOSNI MUBARAK","EGY","","","","","GOV","","","GOV","PRESIDENT","","","","","","GOV","","",,"1411","141","14","3","-6.5","27","1","27","5.2173915","4","Cairo, Al Qahirah, Egypt","EG","EG11","30.05","31.25","-290692","4","Cairo, Al Qahirah, Egypt","EG","EG11","30.05","31.25","-290692","4","Cairo, Al Qahirah, Egypt","EG","EG11","30.05","31.25","-290692","20130203",
"114312698","20110128","201101","2011","2011.0767","EGYGOV","HOSNI MUBARAK","EGY","","","","","GOV","","","GOV","PRESIDENT","","","","","","GOV","","",,"1411","141","14","3","-6.5","27","3","27","5.084746","1","Egypt","EG","EG","27.0","30.0","0","1","Egypt","EG","EG","27.0","30.0","0","1","Egypt","EG","EG","27.0","30.0","0","20130203",
"114319673","20110128","201101","2011","2011.0767","GOV","PRESIDENT","","","","","","GOV","","","","","","","","","","","","",,"1411","141","14","3","-6.5","3","1","3","1.8348624","4","Podkrepa, Khaskovo, Bulgaria","BU","BU43","41.9167","25.6833","-837325","0","","","","0.0","0.0","0","4","Podkrepa, Khaskovo, Bulgaria","BU","BU43","41.9167","25.6833","-837325","20130203",
"114320131","20110128","201101","2011","2011.0767","GOV","PRESIDENT","","","","","","GOV","","","BGR","BULGARIA","BGR","","","","","","","",,"1411","141","14","3","-6.5","1","1","1","1.8348624","4","Podkrepa, Khaskovo, Bulgaria","BU","BU43","41.9167","25.6833","-837325","4","Podkrepa, Khaskovo, Bulgaria","BU","BU43","41.9167","25.6833","-837325","4","Podkrepa, Khaskovo, Bulgaria","BU","BU43","41.9167","25.6833","-837325","20130203",
"278766819","20131108","201311","2013","2013.8438","GOV","PRESIDENT","","","","","","GOV","","","","","","","","","","","","",,"1411","141","14","3","-6.5","4","1","4","0.42918456","4","University Of Liberia, Montserrado, Liberia","LI","LI14","6.3","-10.8","-2133519","0","","","",,,,"4","University Of Liberia, Montserrado, Liberia","LI","LI14","6.3","-10.8","-2133519","20131208","http://allafrica.com/stories/201312040713.html"
"278766820","20131108","201311","2013","2013.8438","GOV","PRESIDENT","","","","","","GOV","","","","","","","","","","","","",,"1411","141","14","3","-6.5","6","1","6","0.42918456","4","Congo Town, Grand Cape Mount, Liberia","LI","LI12","6.77417","-11.2978","-2135211","0","","","",,,,"4","Congo Town, Grand Cape Mount, Liberia","LI","LI12","6.77417","-11.2978","-2135211","20131208","http://allafrica.com/stories/201312040713.html"
"104427240","20100927","201009","2010","2010.7314","COP","POLICE OFFICER","","","","","","COP","","","GOV","PRESIDENT","","","","","","GOV","","",,"1411","141","14","3","-6.5","9","1","9","3.4965036","4","Bucharest, Bucuresti, Romania","RO","RO10","44.4333","26.1","-1153951","4","Bucharest, Bucuresti, Romania","RO","RO10","44.4333","26.1","-1153951","4","Bucharest, Bucuresti, Romania","RO","RO10","44.4333","26.1","-1153951","20130203",
"257910166","20130630","201306","2013","2013.4932","EGY","CAIRO","EGY","","","","","","",""," GOV","PRESIDENT","","","","","","GOV","","",,"1411","141","14","3","-6.5","41","6","39","2.1536524","4","Cairo, Al Qahirah, Egypt","EG","EG11","30.05","31.25","-290692","4","Cairo, Al Qahirah, Egypt","EG","EG11","30.05","31.25","-290692","4","Cairo, Al Qahirah, Egypt","EG","EG11","30.05","31.25","-290692","20130630","http://www.foxnews.com/world/2013/06/30/army-estimates-millions-protesters-on-egypt-streets/?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+foxnews%2Fworld+%28Internal+-+World+Latest+-+Text%29"
"257910167","20130630","201306","2013","2013.4932","EGY","CAIRO","EGY","","","","","","",""," GOV","PRESIDENT","","","","","","GOV","","",,"1411","141","14","3","-6.5","1","1","1","2.5641026","4","Cairo, Al Qahirah, Egypt","EG","EG11","30.05","31.25","-290692","1","United States","US","US","38.0","-97.0",,"1","United States","US","US","38.0","-97.0",,"20130630","http://timesofindia.indiatimes.com/world/middle-east/Crowds-in-Cairos-Tahrir-Square-ahead-of-anti-Morsi-rallies/articleshow/20842153.cms"
"257910168","20130630","201306","2013","2013.4932","EGY","EGYPTIAN","EGY","","","","","","",""," GOV","PRESIDENT","","","","","","GOV","","",,"1411","141","14","3","-6.5","2","1","2","2.232143","4","Nasr, Al Bu?ayrah, Egypt","EG","EG03","30.6333","30.3833","-300079","4","Nasr, Al Bu?ayrah, Egypt","EG","EG03","30.6333","30.3833","-300079","4","Nasr, Al Bu?ayrah, Egypt","EG","EG03","30.6333","30.3833","-300079","20130630","http://www.thenewage.co.za/99965-1019-53-Crowds_in_Cairos_Tahrir_ahead_of_antiMorsi_rallies"
"257910169","20130630","201306","2013","2013.4932","EGY","CAIRO","EGY","","","","","","",""," GOV","PRESIDENT","","","","","","GOV","","",,"1411","141","14","3","-6.5","6","1","6","3.0516431","4","Qena, Qina, Egypt","EG","EG23","26.1642","32.7267","-300833","4","Qena, Qina, Egypt","EG","EG23","26.1642","32.7267","-300833","4","Qena, Qina, Egypt","EG","EG23","26.1642","32.7267","-300833","20130630","http://www.globalsecurity.org/military/library/news/2013/06/mil-130630-voa03.htm"
"257910170","20130630","201306","2013","2013.4932","EGY","EGYPT","EGY","","","","","","",""," GOV","PRESIDENT","","","","","","GOV","","",,"1411","141","14","3","-6.5","2","1","2","2.5641026","1","India","IN","IN","20.0","77.0",,"4","Cairo, Al Qahirah, Egypt","EG","EG11","30.05","31.25","-290692","4","Cairo, Al Qahirah, Egypt","EG","EG11","30.05","31.25","-290692","20130630","http://timesofindia.indiatimes.com/world/middle-east/Crowds-in-Cairos-Tahrir-Square-ahead-of-anti-Morsi-rallies/articleshow/20842153.cms"
"257911038","20130630","201306","2013","2013.4932","EGYOPP","EGYPTIAN","EGY","","","","","OPP","",""," GOV","PRESIDENT","","","","","","GOV","","",,"1411","141","14","3","-6.5","6","1","6","3.3333333","4","Cairo, Al Qahirah, Egypt","EG","EG11","30.05","31.25","-290692","4","Cairo, Al Qahirah, Egypt","EG","EG11","30.05","31.25","-290692","4","Cairo, Al Qahirah, Egypt","EG","EG11","30.05","31.25","-290692","20130630","http://www.dailystar.com.lb/News/Middle-East/2013/Jun-30/222032-crowds-in-cairos-tahrir-ahead-of-anti-morsi-rallies.ashx"
"257911039","20130630","201306","2013","2013.4932","EGYOPP","EGYPTIAN","EGY","","","","","OPP","",""," GOV","PRESIDENT","","","","","","GOV","","",,"1411","141","14","3","-6.5","6","1","6","2.232143","4","Nasr, Al Bu?ayrah, Egypt","EG","EG03","30.6333","30.3833","-300079","4","Nasr, Al Bu?ayrah, Egypt","EG","EG03","30.6333","30.3833","-300079","4","Nasr, Al Bu?ayrah, Egypt","EG","EG03","30.6333","30.3833","-300079","20130630","http://www.thenewage.co.za/99965-1019-53-Crowds_in_Cairos_Tahrir_ahead_of_antiMorsi_rallies"
"257940235","20130630","201306","2013","2013.4932","OPP","PROTESTER","","","","","","OPP","",""," GOV","PRESIDENT","","","","","","GOV","","",,"1411","141","14","3","-6.5","16","2","16","3.1387248","4","Cairo, Al Qahirah, Egypt","EG","EG11","30.05","31.25","-290692","4","Cairo, Al Qahirah, Egypt","EG","EG11","30.05","31.25","-290692","4","Cairo, Al Qahirah, Egypt","EG","EG11","30.05","31.25","-290692","20130630","http://www.rferl.org/content/egypt-morsi-/25032467.html"
"257940236","20130630","201306","2013","2013.4932","OPP","PROTESTER","","","","","","OPP","",""," GOV","PRESIDENT","","","","","","GOV","","",,"1411","141","14","3","-6.5","8","1","8","0.0","4","Nasr, Al Bu?ayrah, Egypt","EG","EG03","30.6333","30.3833","-300079","4","Nasr, Al Bu?ayrah, Egypt","EG","EG03","30.6333","30.3833","-300079","4","Nasr, Al Bu?ayrah, Egypt","EG","EG03","30.6333","30.3833","-300079","20130630","http://www.globalpost.com/dispatch/news/afp/130630/army-estimates-millions-protesters-egypt-streets"
"161827025","20090521","200905","2009","2009.3864","OPP","PROTESTER","","","","","","OPP","","","GOV","PRESIDENT","","","","","","GOV","","",,"1411","141","14","3","-6.5","7","1","7","2.507837","1","Russia","RS","RS","60.0","100.0","0","1","Russia","RS","RS","60.0","100.0","0","1","Russia","RS","RS","60.0","100.0","0","20130203",
"161890987","20090522","200905","2009","2009.389","OPP","PROTESTER","","","","","","OPP","","","GOV","PRESIDENT","","","","","","GOV","","",,"1411","141","14","3","-6.5","9","1","9","4.1575494","4","Guatemala City, Guatemala, Guatemala","GT","GT07","14.6211","-90.5269","-1133206","4","Guatemala City, Guatemala, Guatemala","GT","GT07","14.6211","-90.5269","-1133206","4","Guatemala City, Guatemala, Guatemala","GT","GT07","14.6211","-90.5269","-1133206","20130203",
"115538107","20110211","201102","2011","2011.1123","GOV","PRESIDENT","","","","","","GOV","","","EGY","EGYPTIAN","EGY","","","","","","","",,"1411","141","14","3","-6.5","7","2","7","7.5403337","4","Cairo, Al Qahirah, Egypt","EG","EG11","30.05","31.25","-290692","4","Cairo, Al Qahirah, Egypt","EG","EG11","30.05","31.25","-290692","4","Cairo, Al Qahirah, Egypt","EG","EG11","30.05","31.25","-290692","20130203",
"115565366","20110211","201102","2011","2011.1123","OPP","PROTESTER","","","","","","OPP","","","GOV","PRESIDENT","","","","","","GOV","","",,"1411","141","14","3","-6.5","9","1","9","6.7517495","4","Tunis, (TS26), Tunisia","TS","TS26","36.8028","10.1797","-731701","4","Tunis, (TS26), Tunisia","TS","TS26","36.8028","10.1797","-731701","4","Tunis, (TS26), Tunisia","TS","TS26","36.8028","10.1797","-731701","20130203",
"115610355","20110212","201102","2011","2011.1151","COP","POLICE OFFICER","","","","","","COP","","","GOV","PRESIDENT","","","","","","GOV","","",,"1411","141","14","3","-6.5","4","1","4","6.733828","4","Egyptian Embassy, Amanat al `Asimah, Yemen","YM","YM26","15.3503","44.1986","10643714","4","Cairo, Al Qahirah, Egypt","EG","EG11","30.05","31.25","-290692","4","Egyptian Embassy, Amanat al `Asimah, Yemen","YM","YM26","15.3503","44.1986","10643714","20130203",
"115610356","20110212","201102","2011","2011.1151","COP","POLICE OFFICER","","","","","","COP","","","GOV","PRESIDENT","","","","","","GOV","","",,"1411","141","14","3","-6.5","2","1","2","6.733828","4","Egyptian Embassy, Amanat al `Asimah, Yemen","YM","YM26","15.3503","44.1986","10643714","4","Egyptian Embassy, Amanat al `Asimah, Yemen","YM","YM26","15.3503","44.1986","10643714","4","Egyptian Embassy, Amanat al `Asimah, Yemen","YM","YM26","15.3503","44.1986","10643714","20130203",
"115624189","20110212","201102","2011","2011.1151","GOV","PRESIDENT","","","","","","GOV","","","EGY","EGYPT","EGY","","","","","","","",,"1411","141","14","3","-6.5","2","1","2","3.4482758","4","Antara, Jawa Barat, Indonesia","ID","ID30","-6.95056","108.027","-2670471","4","Cairo, Al Qahirah, Egypt","EG","EG11","30.05","31.25","-290692","4","Cairo, Al Qahirah, Egypt","EG","EG11","30.05","31.25","-290692","20130203",
"115624258","20110212","201102","2011","2011.1151","GOV","PRESIDENT","","","","","","GOV","","","EGYGOV","HOSNI MUBARAK","EGY","","","","","GOV","","",,"1411","141","14","3","-6.5","7","1","7","3.4482758","4","Antara, Jawa Barat, Indonesia","ID","ID30","-6.95056","108.027","-2670471","4","Cairo, Al Qahirah, Egypt","EG","EG11","30.05","31.25","-290692","4","Cairo, Al Qahirah, Egypt","EG","EG11","30.05","31.25","-290692","20130203",
"115681614","20110213","201102","2011","2011.1178","EGY","EGYPTIAN","EGY","","","","","","","","GOV","PRESIDENT","","","","","","GOV","","",,"1411","141","14","3","-6.5","2","1","2","2.5974026","1","Egypt","EG","EG","27.0","30.0","0","4","Taiz, Taizz, Yemen","YM","YM25","13.5795","44.0209","-3192362","4","Taiz, Taizz, Yemen","YM","YM25","13.5795","44.0209","-3192362","20130203",
"115712180","20110213","201102","2011","2011.1178","TUN","TUNISIAN","TUN","","","","","","","","GOV","PRESIDENT","","","","","","GOV","","",,"1411","141","14","3","-6.5","2","1","2","2.5974026","1","Tunisia","TS","TS","34.0","9.0","0","4","Taiz, Taizz, Yemen","YM","YM25","13.5795","44.0209","-3192362","4","Taiz, Taizz, Yemen","YM","YM25","13.5795","44.0209","-3192362","20130203",
"306890677","20140725","201407","2014","2014.5616","YEM","YEMEN","YEM","","","","","","","","GOV","PRESIDENT","","","","","","GOV","","",,"1411","141","14","3","-6.5","2","1","2","2.8333333","1","Yemen","YM","YM","15.0","48.0",,"1","United States","US","US","38.0","-97.0",,"1","Yemen","YM","YM","15.0","48.0",,"20140725","http://www.kforcegov.com/NightWatch/NightWatch_11000082.aspx"
"306890678","20140725","201407","2014","2014.5616","YEM","YEMEN","YEM","","","","","","","","GOV","PRESIDENT","","","","","","GOV","","",,"1411","141","14","3","-6.5","6","1","6","2.8333333","1","Yemen","YM","YM","15.0","48.0",,"1","Yemen","YM","YM","15.0","48.0",,"1","Yemen","YM","YM","15.0","48.0",,"20140725","http://www.kforcegov.com/NightWatch/NightWatch_11000082.aspx"
"268640449","20130922","201309","2013","2013.7178","AZE","AZERBAIJAN","AZE","","","","","","","","GOV","PRESIDENT","","","","","","GOV","","",,"1411","141","14","3","-6.5","2","1","2","2.8688524","4","Baku, Baki*, Azerbaijan","AJ","AJ09","40.3953","49.8822","-2705195","4","Baku, Baki*, Azerbaijan","AJ","AJ09","40.3953","49.8822","-2705195","4","Baku, Baki*, Azerbaijan","AJ","AJ09","40.3953","49.8822","-2705195","20130922","http://www.presstv.ir/detail/2013/09/22/325462/azeri-protesters-urge-aliyev-resignation/"
"268665168","20130922","201309","2013","2013.7178","GOV","PRESIDENT","","","","","","GOV","","","","","","","","","","","","",,"1411","141","14","3","-6.5","3","1","3","2.8688524","4","Baku, Baki*, Azerbaijan","AJ","AJ09","40.3953","49.8822","-2705195","0","","","",,,,"4","Baku, Baki*, Azerbaijan","AJ","AJ09","40.3953","49.8822","-2705195","20130922","http://www.presstv.ir/detail/2013/09/22/325462/azeri-protesters-urge-aliyev-resignation/"
"268730578","20130922","201309","2013","2013.7178","zndOPP","AZERI","","","znd","","","OPP","","","GOV","PRESIDENT","","","","","","GOV","","",,"1411","141","14","3","-6.5","3","1","3","2.8688524","4","Baku, Baki*, Azerbaijan","AJ","AJ09","40.3953","49.8822","-2705195","4","Caspian Sea, Oceans (general), Oceans","OS","OS00","42.0","50.0","-1506347","4","Baku, Baki*, Azerbaijan","AJ","AJ09","40.3953","49.8822","-2705195","20130922","http://www.presstv.ir/detail/2013/09/22/325462/azeri-protesters-urge-aliyev-resignation/"
"268730579","20130922","201309","2013","2013.7178","zndOPP","AZERI","","","znd","","","OPP","","","GOV","PRESIDENT","","","","","","GOV","","",,"1411","141","14","3","-6.5","2","1","2","2.8688524","4","Baku, Baki*, Azerbaijan","AJ","AJ09","40.3953","49.8822","-2705195","4","Baku, Baki*, Azerbaijan","AJ","AJ09","40.3953","49.8822","-2705195","4","Baku, Baki*, Azerbaijan","AJ","AJ09","40.3953","49.8822","-2705195","20130922","http://www.presstv.ir/detail/2013/09/22/325462/azeri-protesters-urge-aliyev-resignation/"
"264317184","20130823","201308","2013","2013.6384","GOV","PRESIDENT","","","","","","GOV","",""," ","","","","","","","","","",,"1411","141","14","3","-6.5","4","1","4","2.238806","4","Mumbai, Maharashtra, India","IN","IN16","18.975","72.8258","-2092174","0","","","",,,,"4","Mumbai, Maharashtra, India","IN","IN16","18.975","72.8258","-2092174","20130823","http://www.rediff.com/news/slide-show/slide-show-1-its-time-to-stop-the-fantasy-about-mumbai-remaining-a-safe-city/20130823.htm"
"264327516","20130823","201308","2013","2013.6384","IND","MUMBAI","IND","","","","","","",""," GOV","PRESIDENT","","","","","","GOV","","",,"1411","141","14","3","-6.5","6","1","6","2.238806","4","Mumbai, Maharashtra, India","IN","IN16","18.975","72.8258","-2092174","4","Mumbai, Maharashtra, India","IN","IN16","18.975","72.8258","-2092174","4","Mumbai, Maharashtra, India","IN","IN16","18.975","72.8258","-2092174","20130823","http://www.rediff.com/news/slide-show/slide-show-1-its-time-to-stop-the-fantasy-about-mumbai-remaining-a-safe-city/20130823.htm"
"280571947","20131222","201312","2013","2013.9644","IGOEUREECOPP","EUROPEAN UNION","EUR","EEC","","","","IGO","OPP","","GOV","PRESIDENT","","","","","","GOV","","",,"1411","141","14","3","-6.5","15","1","15","2.4426959","4","Kiev, Ukraine (general), Ukraine","UP","UP00","50.4333","30.5167","-1044367","4","Kiev, Ukraine (general), Ukraine","UP","UP00","50.4333","30.5167","-1044367","4","Kiev, Ukraine (general), Ukraine","UP","UP00","50.4333","30.5167","-1044367","20131222","http://www.denverpost.com/nationworld/ci_24776402/kiev-anti-government-protest-draws-100-000"
"280571948","20131222","201312","2013","2013.9644","IGOEUREECOPP","EUROPEAN UNION","EUR","EEC","","","","IGO","OPP","","GOV","PRESIDENT","","","","","","GOV","","",,"1411","141","14","3","-6.5","3","1","3","2.4204583","4","Kiev, Ukraine (general), Ukraine","UP","UP00","50.4333","30.5167","-1044367","1","Russia","RS","RS","60.0","100.0",,"4","Kiev, Ukraine (general), Ukraine","UP","UP00","50.4333","30.5167","-1044367","20131222","http://www.denverpost.com/nationworld/ci_24776402/kiev-anti-government-protest-draws-100-000"
"280571949","20131222","201312","2013","2013.9644","IGOEUREECOPP","EUROPEAN UNION","EUR","EEC","","","","IGO","OPP","","GOV","PRESIDENT","","","","","","GOV","","",,"1411","141","14","3","-6.5","2","1","2","2.5316455","1","Russia","RS","RS","60.0","100.0",,"1","Russia","RS","RS","60.0","100.0",,"1","Russia","RS","RS","60.0","100.0",,"20131222","http://www.denverpost.com/dnc/ci_24776402/kiev-anti-government-protest-draws-100-000"
"280589067","20131222","201312","2013","2013.9644","OPP","PROTESTER","","","","","","OPP","","","GOV","PRESIDENT","","","","","","GOV","","",,"1411","141","14","3","-6.5","12","1","12","2.4482553","4","Kiev, Ukraine (general), Ukraine","UP","UP00","50.4333","30.5167","-1044367","4","Kiev, Ukraine (general), Ukraine","UP","UP00","50.4333","30.5167","-1044367","4","Kiev, Ukraine (general), Ukraine","UP","UP00","50.4333","30.5167","-1044367","20131222","http://www.denverpost.com/nationworld/ci_24776402/kiev-anti-government-protest-draws-100-000"
"280589068","20131222","201312","2013","2013.9644","OPP","PROTESTER","","","","","","OPP","","","GOV","PRESIDENT","","","","","","GOV","","",,"1411","141","14","3","-6.5","8","1","8","2.4482553","1","Russia","RS","RS","60.0","100.0",,"1","Russia","RS","RS","60.0","100.0",,"1","Russia","RS","RS","60.0","100.0",,"20131222","http://www.denverpost.com/nationworld/ci_24776402/kiev-anti-government-protest-draws-100-000"
